tipo_operacion,fecha_apertura,fecha_cierre,precio_apertura,precio_cierre,dinero_ganado_perdido
BUY,2023-12-07 00:00:00,2023-12-07 00:00:00,146.300914,142.695247914,--36056.660860000135
